L1	L2	species	specimen	oligoID	pmTm
Proteobacteria	Oceanospirillum	uncultured bacterium D784	uncultured bacterium D784	HIT 4879	56.1
Proteobacteria	Oceanospirillum	uncultured bacterium D784	uncultured bacterium D784	HIT 4880	58.2
Proteobacteria	Oceanospirillum	uncultured bacterium D784	uncultured bacterium D784	HIT 4881	56.8
Proteobacteria	Oceanospirillum	uncultured bacterium D784	uncultured bacterium D784	HIT 4883	56.7
Proteobacteria	Oceanospirillum	uncultured bacterium D784	uncultured bacterium D784	HIT 4884	61.1
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4870	59.5
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4872	59.4
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4884	61.1
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4885	56.8
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4886	58.1
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4887	58.9
Proteobacteria	Oceanospirillum	uncultured bacterium MK72	uncultured bacterium MK72	HIT 4889	56.6
Proteobacteria	Oceanospirillum	uncultured bacterium V326	uncultured bacterium V326	HIT 4873	56.7
Proteobacteria	Oceanospirillum	uncultured bacterium V326	uncultured bacterium V326	HIT 4874	59.4
Proteobacteria	Oceanospirillum	uncultured bacterium V326	uncultured bacterium V326	HIT 4875	57.3
Proteobacteria	Oceanospirillum	uncultured bacterium V326	uncultured bacterium V326	HIT 4876	57.4
Proteobacteria	Oceanospirillum	uncultured bacterium V326	uncultured bacterium V326	HIT 4877	58.6
Proteobacteria	Oceanospirillum	uncultured bacterium V326	uncultured bacterium V326	HIT 4878	59.9
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLC55	uncultured bacterium ABLC55	HIT 1789	56.1
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLC55	uncultured bacterium ABLC55	HIT 1790	59.6
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLC55	uncultured bacterium ABLC55	HIT 1791	61.8
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLC55	uncultured bacterium ABLC70	HIT 1789	56.1
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLC55	uncultured bacterium ABLC70	HIT 1790	59.6
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLC55	uncultured bacterium ABLC70	HIT 1791	61.8
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLCf2	uncultured bacterium ABLCf2	HIT 1789	56.1
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLCf2	uncultured bacterium ABLCf2	HIT 1790	59.6
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLCf2	uncultured bacterium ABLCf2	HIT 1791	61.8
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLCf2	uncultured bacterium ABLCf2	HIT 1846	59.4
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLCf2	uncultured bacterium ABLCf2	HIT 1847	57.3
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium ABLCf2	uncultured bacterium ABLCf2	HIT 1848	59.3
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium OLDB-B11	uncultured bacterium OLDB-B11	HIT 3793	57.6
Proteobacteria	Oxalobacter formigenes et rel.	uncultured bacterium OLDB-B11	uncultured bacterium OLDB-B11	HIT 3795	60.3
Proteobacteria	Proteus et rel.	Moellerella wisconsensis	Moellerella wisconsensis	HIT 1204	60.2
Proteobacteria	Proteus et rel.	Moellerella wisconsensis	Moellerella wisconsensis	HIT 1218	55.9
Proteobacteria	Proteus et rel.	Moellerella wisconsensis	Moellerella wisconsensis	HIT 1301	57.4
Proteobacteria	Proteus et rel.	Moellerella wisconsensis	Moellerella wisconsensis	HIT 1314	56
Proteobacteria	Proteus et rel.	Morganella morganii	Morganella morganii	HIT 1204	60.2
Proteobacteria	Proteus et rel.	Morganella morganii	Morganella morganii	HIT 1205	61.4
Proteobacteria	Proteus et rel.	Morganella morganii	Morganella morganii	HIT 1206	55.7
Proteobacteria	Proteus et rel.	Morganella morganii	Morganella morganii	HIT 1261	57.7
Proteobacteria	Proteus et rel.	Morganella morganii	Morganella morganii	HIT 1263	58.7
Proteobacteria	Proteus et rel.	Proteus mirabilis	Proteus mirabilis	HIT 1249	58.1
Proteobacteria	Proteus et rel.	Proteus mirabilis	Proteus mirabilis	HIT 1251	62.6
Proteobacteria	Proteus et rel.	Proteus mirabilis	Proteus mirabilis	HIT 1252	57.9
Proteobacteria	Proteus et rel.	Proteus mirabilis	Proteus mirabilis	HIT 1253	56.8
Proteobacteria	Proteus et rel.	Proteus mirabilis	Proteus mirabilis	HIT 1254	59
Proteobacteria	Proteus et rel.	Proteus penneri	Proteus penneri	HIT 1249	58.1
Proteobacteria	Proteus et rel.	Proteus penneri	Proteus penneri	HIT 1252	57.9
Proteobacteria	Proteus et rel.	Proteus penneri	Proteus penneri	HIT 1253	56.8
Proteobacteria	Proteus et rel.	Proteus vulgaris	Proteus vulgaris	HIT 1249	58.1
Proteobacteria	Proteus et rel.	Proteus vulgaris	Proteus vulgaris	HIT 1251	62.6
Proteobacteria	Proteus et rel.	Proteus vulgaris	Proteus vulgaris	HIT 1252	57.9
Proteobacteria	Proteus et rel.	Proteus vulgaris	Proteus vulgaris	HIT 1253	56.8
Proteobacteria	Proteus et rel.	Proteus vulgaris	Proteus vulgaris	HIT 1254	59
Proteobacteria	Proteus et rel.	Providencia rettgeri	Providencia rettgeri	HIT 1204	60.2
Proteobacteria	Proteus et rel.	Providencia rettgeri	Providencia rettgeri	HIT 1205	61.4
Proteobacteria	Proteus et rel.	Providencia rettgeri	Providencia rettgeri	HIT 1206	55.7
Proteobacteria	Proteus et rel.	Providencia rettgeri	Providencia rettgeri	HIT 1309	57.2
Proteobacteria	Proteus et rel.	Providencia rettgeri	Providencia rettgeri	HIT 1311	59
Proteobacteria	Proteus et rel.	Providencia rustigianii	Providencia rustigianii	HIT 1204	60.2
Proteobacteria	Proteus et rel.	Providencia rustigianii	Providencia rustigianii	HIT 1218	55.9
Proteobacteria	Proteus et rel.	Providencia rustigianii	Providencia rustigianii	HIT 1301	57.4
Proteobacteria	Proteus et rel.	Providencia rustigianii	Providencia rustigianii	HIT 1309	57.2
Proteobacteria	Proteus et rel.	Providencia rustigianii	Providencia rustigianii	HIT 1311	59
Proteobacteria	Proteus et rel.	Providencia rustigianii	Providencia rustigianii	HIT 1314	56
Proteobacteria	Proteus et rel.	Providencia stuartii	Providencia stuartii	HIT 1218	55.9
Proteobacteria	Proteus et rel.	Providencia stuartii	Providencia stuartii	HIT 1301	57.4
Proteobacteria	Proteus et rel.	Providencia stuartii	Providencia stuartii	HIT 1309	57.2
Proteobacteria	Proteus et rel.	Providencia stuartii	Providencia stuartii	HIT 1311	59
Proteobacteria	Proteus et rel.	Providencia stuartii	Providencia stuartii	HIT 1312	56.6
Proteobacteria	Proteus et rel.	Providencia stuartii	Providencia stuartii	HIT 1314	56
Proteobacteria	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa	HIT 1199	60.6
Proteobacteria	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa	HIT 1223	60.8
Proteobacteria	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa	HIT 1410	61.3
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1199	60.6
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1223	60.8
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1411	59.2
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1412	61.6
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1413	56.7
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1414	60.7
Proteobacteria	Pseudomonas	Pseudomonas stutzeri	Pseudomonas stutzeri	HIT 1416	61.3
Proteobacteria	Serratia	Serratia marcescens	Serratia marcescens	HIT 1199	60.6
Proteobacteria	Serratia	Serratia marcescens	Serratia marcescens	HIT 1204	60.2
Proteobacteria	Serratia	Serratia marcescens	Serratia marcescens	HIT 1206	55.7
Proteobacteria	Serratia	Serratia marcescens	Serratia marcescens	HIT 1223	60.8
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 1579	61.6
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 1580	57
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 1581	63
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 1582	59
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 1583	57.4
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 1584	57.9
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	Sutterella wadsworthia	HIT 2364	58.8
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	uncultured bacterium HuAC39	HIT 1579	61.6
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	uncultured bacterium HuAC39	HIT 1580	57
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	uncultured bacterium HuAC39	HIT 1581	63
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	uncultured beta proteobacterium NS1H5	HIT 1579	61.6
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	uncultured beta proteobacterium NS1H5	HIT 1580	57
Proteobacteria	Sutterella wadsworthia et rel.	Sutterella wadsworthia	uncultured beta proteobacterium NS1H5	HIT 1581	63
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium ABLC72	uncultured bacterium ABLC72	HIT 1813	58.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium ABLC72	uncultured bacterium ABLC72	HIT 1814	59
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium ABLC72	uncultured bacterium ABLC72	HIT 1815	62
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec063	Uncultured bacterium clone Eldhufec063	HIT 2806	58.7
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec063	Uncultured bacterium clone Eldhufec063	HIT 2807	60.5
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec063	Uncultured bacterium clone Eldhufec063	HIT 2808	60.1
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec063	Uncultured bacterium clone Eldhufec063	HIT 4860	60.1
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec064	Uncultured bacterium clone Eldhufec064	HIT 2926	58.7
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec064	Uncultured bacterium clone Eldhufec064	HIT 6791	56.5
Proteobacteria	Sutterella wadsworthia et rel.	Uncultured bacterium clone Eldhufec064	Uncultured bacterium clone Eldhufec064	HIT 6792	62.1
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 1813	58.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 2806	58.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 2807	60.5
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 2808	60.1
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 4856	56.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 4857	55.4
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium D093	uncultured bacterium D093	HIT 4860	60.1
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCA4	uncultured bacterium HuCA4	HIT 2803	58.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCA4	uncultured bacterium HuCA4	HIT 2805	57.2
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCA4	uncultured bacterium HuCA4	HIT 2806	58.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCA4	uncultured bacterium HuCA4	HIT 2807	60.5
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCA4	uncultured bacterium HuCA4	HIT 2808	60.1
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCA4	uncultured bacterium HuCA4	HIT 4860	60.1
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCC33	uncultured bacterium HuCC33	HIT 1777	55.3
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCC33	uncultured bacterium HuCC33	HIT 1778	59.5
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCC33	uncultured bacterium HuCC33	HIT 1779	59.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCC33	uncultured bacterium HuCC33	HIT 2926	58.7
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCC33	uncultured bacterium HuCC33	HIT 2927	54
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuCC33	uncultured bacterium HuCC33	HIT 2928	59.2
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuDI12	uncultured bacterium HuDI12	HIT 1584	57.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuDI12	uncultured bacterium HuDI12	HIT 1809	62.2
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium HuDI12	uncultured bacterium HuDI12	HIT 2364	58.8
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium cadhufec118c10	HIT 1582	59
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium cadhufec118c10	HIT 1584	57.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium cadhufec118c10	HIT 2364	58.8
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium cadhufec118c10	HIT 4866	61.6
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 1582	59
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 1584	57.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 2364	58.8
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 3283	61.3
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 3284	58.2
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 3285	60.5
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 4862	57.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 4863	57
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured bacterium M105	HIT 4866	61.6
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium N051	HIT 3283	61.3
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium N051	HIT 3284	58.2
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium N051	HIT 3285	60.5
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium N051	HIT 4862	57.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium N051	HIT 4863	57
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium NB2C10	HIT 3283	61.3
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium NB2C10	HIT 3284	58.2
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium NB2C10	HIT 3285	60.5
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium NB2C10	HIT 4862	57.9
Proteobacteria	Sutterella wadsworthia et rel.	uncultured bacterium M105	uncultured beta proteobacterium NB2C10	HIT 4863	57
Proteobacteria	Vibrio	Grimontia hollisae	Grimontia hollisae	HIT 1603	62.7
Proteobacteria	Vibrio	Grimontia hollisae	Grimontia hollisae	HIT 1605	63.7
Proteobacteria	Vibrio	Grimontia hollisae	Grimontia hollisae	HIT 1606	60.2
Proteobacteria	Vibrio	Vibrio fluvialis	Vibrio fluvialis	HIT 1204	60.2
Proteobacteria	Vibrio	Vibrio fluvialis	Vibrio fluvialis	HIT 1205	61.4
Proteobacteria	Vibrio	Vibrio fluvialis	Vibrio fluvialis	HIT 1206	55.7
Proteobacteria	Vibrio	Vibrio fluvialis	Vibrio fluvialis	HIT 1609	64.6
Proteobacteria	Vibrio	Vibrio fluvialis	Vibrio fluvialis	HIT 1610	58.8
Proteobacteria	Vibrio	Vibrio fluvialis	Vibrio fluvialis	HIT 1611	61.9
Proteobacteria	Vibrio	Vibrio furnissii	Vibrio furnissii	HIT 1204	60.2
Proteobacteria	Vibrio	Vibrio furnissii	Vibrio furnissii	HIT 1205	61.4
Proteobacteria	Vibrio	Vibrio furnissii	Vibrio furnissii	HIT 1206	55.7
Proteobacteria	Vibrio	Vibrio furnissii	Vibrio furnissii	HIT 1621	63.2
Proteobacteria	Vibrio	Vibrio furnissii	Vibrio furnissii	HIT 1623	61.7
Proteobacteria	Vibrio	Vibrio parahaemolyticus	Vibrio parahaemolyticus	HIT 1199	60.6
Proteobacteria	Vibrio	Vibrio parahaemolyticus	Vibrio parahaemolyticus	HIT 1204	60.2
Proteobacteria	Vibrio	Vibrio parahaemolyticus	Vibrio parahaemolyticus	HIT 1206	55.7
Proteobacteria	Vibrio	Vibrio parahaemolyticus	Vibrio parahaemolyticus	HIT 1223	60.8
Proteobacteria	Vibrio	Vibrio parahaemolyticus	Vibrio parahaemolyticus	HIT 1615	57.7
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC16	HIT 1783	56.7
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC16	HIT 1784	60.4
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC16	HIT 1785	61.2
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC39	HIT 1783	56.7
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC39	HIT 1784	60.4
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC39	HIT 1785	61.2
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC59	HIT 1783	56.7
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC59	HIT 1784	60.4
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLC16	uncultured bacterium ABLC59	HIT 1785	61.2
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLCf21	uncultured bacterium ABLCf21	HIT 1858	61.3
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLCf21	uncultured bacterium ABLCf21	HIT 1859	58.2
Proteobacteria	Xanthomonadaceae	uncultured bacterium ABLCf21	uncultured bacterium ABLCf21	HIT 1860	59.8
Proteobacteria	Yersinia et rel.	Hafnia alvei	Hafnia alvei	HIT 1213	55.3
Proteobacteria	Yersinia et rel.	Hafnia alvei	Hafnia alvei	HIT 1214	58.9
Proteobacteria	Yersinia et rel.	Hafnia alvei	Hafnia alvei	HIT 1215	59.8
Proteobacteria	Yersinia et rel.	Hafnia alvei	Hafnia alvei	HIT 1218	55.9
Proteobacteria	Yersinia et rel.	Hafnia alvei	Hafnia alvei	HIT 1314	56
Proteobacteria	Yersinia et rel.	Hafnia alvei	Hafnia alvei	HIT 4165	57.2
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1198	60.7
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1205	61.4
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1228	57.5
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1321	57.5
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1326	56.2
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1328	57.4
Proteobacteria	Yersinia et rel.	Yersinia bercovieri	Yersinia bercovieri	HIT 1329	61.1
Proteobacteria	Yersinia et rel.	Yersinia frederiksenii	Yersinia frederiksenii	HIT 1198	60.7
